Draw,Date,Winning Number 1,2,3,4,5,6,Additional Number,From Last,Low,High,Odd,Even,1-10,11-20,21-30,31-40,41-50,Division 1 Winners,Division 1 Prize,Division 2 Winners,Division 2 Prize,Division 3 Winners,Division 3 Prize,Division 4 Winners,Division 4 Prize,Division 5 Winners,Division 5 Prize,Division 6 Winners,Division 6 Prize,Division 7 Winners,Division 7 Prize
3168,2016-06-06,2,7,12,19,29,36,20,,4,2,3,3,2,2,1,1,0,2.0,3943722.0,12.0,59149.0,328.0,1488.0,1021.0,261.0,19205.0,50.0,26620.0,25.0,317354.0,10.0
3167,2016-06-02,1,15,23,25,33,42,44,33,3,3,5,1,1,1,2,1,1,0.0,0.0,4.0,181551.0,147.0,1986.0,355.0,449.0,8306.0,50.0,9980.0,25.0,160178.0,10.0
3166,2016-05-30,8,12,24,33,35,39,22,,3,3,3,3,1,1,1,3,0,0.0,0.0,0.0,0.0,119.0,1743.0,291.0,389.0,6840.0,50.0,9215.0,25.0,121946.0,10.0
3165,2016-05-26,7,15,19,31,32,40,47,"7,31",3,3,4,2,1,2,0,3,0,0.0,0.0,2.0,112263.0,67.0,2304.0,149.0,566.0,4186.0,50.0,4426.0,25.0,81381.0,10.0
3164,2016-05-23,7,12,20,24,30,31,43,,4,2,2,4,1,2,2,1,0,1.0,2499459.0,4.0,76777.0,206.0,1025.0,377.0,306.0,9021.0,50.0,8098.0,25.0,144643.0,10.0
3163,2016-05-19,2,17,19,23,32,49,33,,4,2,4,2,1,2,1,1,1,0.0,0.0,5.0,43820.0,76.0,1982.0,208.0,395.0,4348.0,50.0,6262.0,25.0,84710.0,10.0
3162,2016-05-16,1,10,24,26,36,47,4,1,3,3,2,4,2,0,2,1,1,1.0,8045163.0,8.0,91209.0,255.0,1968.0,598.0,458.0,13751.0,50.0,20354.0,25.0,261092.0,10.0
3161,2016-05-12,1,4,23,40,46,48,34,1,3,3,2,4,2,0,1,1,2,0.0,0.0,1.0,421333.0,169.0,1714.0,323.0,490.0,7487.0,50.0,9891.0,25.0,141934.0,10.0
3160,2016-05-09,1,12,26,29,39,49,42,49,2,4,4,2,1,1,2,1,1,0.0,0.0,3.0,103092.0,96.0,2215.0,244.0,476.0,6121.0,50.0,7075.0,25.0,112758.0,10.0
3159,2016-05-05,9,20,23,46,48,49,42,9,3,3,3,3,1,1,1,0,3,0.0,0.0,2.0,116721.0,98.0,1638.0,227.0,386.0,4916.0,50.0,5451.0,25.0,82815.0,10.0
3158,2016-05-02,6,7,8,9,14,19,48,,6,0,3,3,4,2,0,0,0,5.0,222182.0,4.0,58469.0,481.0,335.0,417.0,211.0,15579.0,50.0,7733.0,25.0,169778.0,10.0
3157,2016-04-28,3,20,26,31,34,40,30,3,2,4,2,4,1,1,1,3,0,1.0,4661193.0,2.0,215039.0,176.0,1680.0,374.0,432.0,8061.0,50.0,12270.0,25.0,151977.0,10.0
3156,2016-04-25,1,3,4,22,37,41,31,,4,2,4,2,3,0,1,1,1,0.0,0.0,1.0,784069.0,106.0,2076.0,308.0,390.0,6565.0,50.0,9460.0,25.0,132331.0,10.0
3155,2016-04-21,13,14,19,32,33,48,42,14,3,3,3,3,0,3,0,2,1,0.0,0.0,0.0,0.0,81.0,1964.0,166.0,523.0,3833.0,50.0,5047.0,25.0,73790.0,10.0
3154,2016-04-18,11,14,21,28,30,39,49,28,3,3,3,3,0,2,3,1,0,1.0,1105998.0,0.0,0.0,79.0,2027.0,180.0,486.0,4773.0,50.0,5427.0,25.0,92072.0,10.0
3153,2016-04-14,3,4,19,26,28,34,30,,3,3,2,4,2,1,2,1,0,4.0,1967861.0,9.0,76065.0,283.0,1664.0,738.0,348.0,15956.0,50.0,20739.0,25.0,287318.0,10.0
3152,2016-04-11,9,13,16,18,48,49,42,,4,2,3,3,1,3,0,0,2,0.0,0.0,5.0,87364.0,202.0,1487.0,413.0,397.0,9784.0,50.0,11373.0,25.0,179126.0,10.0
3151,2016-04-07,1,7,30,32,38,46,23,38,2,4,2,4,2,0,1,2,1,0.0,0.0,3.0,97561.0,95.0,2119.0,249.0,441.0,4651.0,50.0,8395.0,25.0,99123.0,10.0
3150,2016-04-04,10,15,22,28,34,38,12,22,3,3,1,5,1,1,2,2,0,0.0,0.0,3.0,81023.0,98.0,1706.0,273.0,334.0,4794.0,50.0,7684.0,25.0,87544.0,10.0
3149,2016-03-31,20,21,22,31,39,46,32,39,3,3,3,3,0,1,2,2,1,1.0,2612507.0,1.0,303923.0,103.0,2029.0,260.0,439.0,5575.0,50.0,7137.0,25.0,107200.0,10.0
3148,2016-03-28,8,9,15,28,36,39,33,"9,28",3,3,3,3,2,1,1,2,0,0.0,0.0,4.0,61520.0,166.0,1020.0,361.0,256.0,7258.0,50.0,9321.0,25.0,118919.0,10.0
3147,2016-03-24,4,9,28,35,38,44,36,,2,4,2,4,2,0,1,2,1,1.0,2656339.0,2.0,151622.0,100.0,2085.0,270.0,422.0,6184.0,50.0,8207.0,25.0,116831.0,10.0
3146,2016-03-21,8,12,20,39,43,47,9,20,3,3,3,3,1,2,0,1,2,0.0,0.0,2.0,127994.0,103.0,1709.0,272.0,353.0,4769.0,50.0,8572.0,25.0,89835.0,10.0
3145,2016-03-17,2,3,20,21,30,33,12,33,4,2,3,3,2,1,2,1,0,1.0,1159310.0,9.0,27119.0,133.0,1262.0,578.0,159.0,6374.0,50.0,12752.0,25.0,106305.0,10.0
3144,2016-03-14,8,10,24,29,31,33,4,"29,33",3,3,3,3,2,0,2,2,0,4.0,2163551.0,8.0,94675.0,296.0,1760.0,885.0,321.0,17179.0,50.0,24257.0,25.0,307158.0,10.0
3143,2016-03-10,25,29,32,33,34,49,13,33,0,6,4,2,0,0,2,3,1,0.0,0.0,2.0,228128.0,132.0,2377.0,387.0,443.0,7974.0,50.0,11974.0,25.0,150313.0,10.0
3142,2016-03-07,9,18,30,33,45,47,25,33,2,4,4,2,1,1,1,1,2,0.0,0.0,3.0,115253.0,107.0,2222.0,334.0,389.0,6596.0,50.0,10062.0,25.0,127981.0,10.0
3141,2016-03-03,6,14,24,33,38,41,25,,3,3,2,4,1,1,1,2,1,0.0,0.0,2.0,131264.0,120.0,1505.0,297.0,332.0,5953.0,50.0,8712.0,25.0,99836.0,10.0
3140,2016-02-29,8,11,15,17,28,47,18,17,4,2,4,2,1,3,1,0,1,3.0,1818836.0,3.0,175685.0,271.0,1338.0,664.0,298.0,12712.0,50.0,19848.0,25.0,233894.0,10.0
3139,2016-02-25,7,14,17,23,35,49,31,,4,2,5,1,1,2,1,1,1,0.0,0.0,2.0,168267.0,114.0,2030.0,280.0,451.0,6788.0,50.0,8908.0,25.0,127490.0,10.0
3138,2016-02-22,10,18,22,37,39,40,46,18,3,3,2,4,1,1,1,3,0,0.0,0.0,4.0,71289.0,89.0,2203.0,230.0,465.0,5313.0,50.0,6467.0,25.0,101494.0,10.0
3137,2016-02-19,16,18,20,21,27,49,23,49,4,2,3,3,0,3,2,0,1,2.0,6971841.0,20.0,122838.0,936.0,1805.0,2542.0,363.0,53319.0,50.0,71812.0,25.0,964183.0,10.0
3136,2016-02-15,3,5,29,40,43,49,21,49,2,4,5,1,2,0,1,1,2,0.0,0.0,3.0,136081.0,129.0,2176.0,341.0,449.0,7186.0,50.0,10004.0,25.0,142204.0,10.0
3135,2016-02-11,7,8,17,39,46,49,13,,3,3,4,2,2,1,0,1,2,1.0,9545480.0,10.0,89225.0,360.0,1704.0,999.0,335.0,18318.0,50.0,24852.0,25.0,338822.0,10.0
3134,2016-02-08,13,14,16,21,24,42,7,21,5,1,2,4,0,3,2,0,1,0.0,0.0,9.0,56127.0,212.0,1639.0,535.0,355.0,10250.0,50.0,16438.0,25.0,188575.0,10.0
3133,2016-02-04,2,21,26,34,39,49,3,,2,4,3,3,1,0,2,2,1,0.0,0.0,4.0,86892.0,92.0,2598.0,371.0,352.0,5770.0,50.0,9435.0,25.0,114911.0,10.0
3132,2016-02-01,9,10,11,22,23,32,6,22,5,1,3,3,2,1,2,1,0,0.0,0.0,4.0,66156.0,218.0,835.0,621.0,160.0,8935.0,50.0,14566.0,25.0,134191.0,10.0
3131,2016-01-28,4,20,22,40,41,48,21,"40,48",3,3,1,5,1,1,1,1,2,1.0,4969571.0,3.0,267984.0,158.0,2055.0,395.0,449.0,8582.0,50.0,11648.0,25.0,162308.0,10.0
3130,2016-01-25,16,17,19,35,40,48,37,,3,3,3,3,0,3,0,2,1,0.0,0.0,0.0,0.0,106.0,2152.0,237.0,525.0,5765.0,50.0,7385.0,25.0,110315.0,10.0
3129,2016-01-21,2,11,23,24,33,44,28,11,4,2,3,3,1,1,2,1,1,0.0,0.0,6.0,40380.0,92.0,1811.0,297.0,306.0,4822.0,50.0,7400.0,25.0,90849.0,10.0
3128,2016-01-18,4,11,40,43,48,49,17,4,2,4,3,3,1,1,0,1,3,1.0,2814695.0,5.0,66966.0,108.0,2132.0,297.0,423.0,5845.0,50.0,8262.0,25.0,110335.0,10.0
3127,2016-01-14,1,2,4,7,28,41,18,,4,2,3,3,4,0,1,0,1,0.0,0.0,2.0,128870.0,236.0,751.0,404.0,240.0,9048.0,50.0,10207.0,25.0,132014.0,10.0
3126,2016-01-11,13,20,22,29,36,37,33,20,3,3,3,3,0,2,2,2,0,0.0,0.0,2.0,4559710.0,300.0,1732.0,643.0,441.0,14594.0,50.0,20967.0,25.0,273872.0,10.0
3125,2016-01-07,3,5,6,20,21,45,33,3,5,1,4,2,3,1,1,0,1,0.0,0.0,5.0,88259.0,212.0,1432.0,547.0,303.0,11876.0,50.0,14203.0,25.0,206662.0,10.0
3124,2016-01-04,3,9,18,28,31,46,32,9,3,3,3,3,2,1,1,1,1,0.0,0.0,2.0,281992.0,124.0,1748.0,261.0,453.0,7530.0,50.0,8103.0,25.0,135097.0,10.0
3123,2015-12-31,9,21,23,35,38,41,36,35,3,3,5,1,1,0,2,2,1,0.0,0.0,0.0,0.0,81.0,2113.0,205.0,456.0,5103.0,50.0,6201.0,25.0,99270.0,10.0
3122,2015-12-28,7,15,16,17,35,47,41,,4,2,5,1,1,3,0,1,1,1.0,4534221.0,3.0,139582.0,179.0,1609.0,354.0,444.0,8711.0,50.0,11578.0,25.0,162008.0,10.0
3121,2015-12-24,10,20,21,27,33,46,37,,3,3,3,3,1,1,2,1,1,0.0,0.0,4.0,73997.0,84.0,2423.0,230.0,483.0,5172.0,50.0,6936.0,25.0,103336.0,10.0
3120,2015-12-21,11,14,18,22,35,43,28,,4,2,3,3,0,3,1,1,1,0.0,0.0,1.0,239840.0,79.0,2088.0,275.0,328.0,4924.0,50.0,7942.0,25.0,91061.0,10.0
3119,2015-12-17,2,12,17,19,20,33,27,33,5,1,3,3,1,4,0,1,0,1.0,1091584.0,8.0,28726.0,143.0,1105.0,345.0,250.0,7302.0,50.0,9567.0,25.0,116162.0,10.0
3118,2015-12-14,6,21,25,29,33,40,31,,2,4,4,2,1,0,3,2,0,1.0,4617220.0,5.0,86632.0,204.0,1460.0,479.0,340.0,9359.0,50.0,12431.0,25.0,168039.0,10.0
3117,2015-12-10,4,8,11,39,44,46,29,44,3,3,2,4,2,1,0,1,2,0.0,0.0,5.0,107778.0,91.0,2250.0,266.0,420.0,5551.0,50.0,7970.0,25.0,111735.0,10.0
3116,2015-12-07,5,24,26,36,44,49,19,,2,4,2,4,1,0,2,1,2,0.0,0.0,0.0,0.0,72.0,2303.0,208.0,435.0,4276.0,50.0,6268.0,25.0,80495.0,10.0
3115,2015-12-03,17,20,34,37,43,48,32,37,2,4,3,3,0,2,0,2,2,2.0,3859582.0,1.0,651039.0,219.0,2044.0,500.0,489.0,11506.0,50.0,15370.0,25.0,212738.0,10.0
3114,2015-11-30,11,31,35,37,44,46,42,"44,46",1,5,4,2,0,1,0,3,2,0.0,0.0,4.0,111652.0,143.0,2148.0,369.0,454.0,7637.0,50.0,10732.0,25.0,145098.0,10.0
3113,2015-11-26,2,24,34,43,44,46,28,"44,46",2,4,1,5,1,0,1,1,3,0.0,0.0,1.0,290744.0,87.0,2298.0,208.0,525.0,4811.0,50.0,6238.0,25.0,91216.0,10.0
3112,2015-11-23,5,31,36,39,44,46,43,,1,5,3,3,1,0,0,3,2,0.0,0.0,3.0,78901.0,76.0,2142.0,206.0,431.0,3953.0,50.0,5215.0,25.0,75188.0,10.0
3111,2015-11-19,1,14,19,37,40,47,9,,3,3,4,2,1,2,0,2,1,1.0,4590360.0,7.0,59782.0,78.0,3689.0,430.0,365.0,6964.0,50.0,14071.0,25.0,140644.0,10.0
3110,2015-11-16,3,5,18,41,46,48,40,41,3,3,3,3,2,1,0,0,3,0.0,0.0,1.0,306509.0,106.0,1988.0,217.0,530.0,5346.0,50.0,6914.0,25.0,105131.0,10.0
3109,2015-11-12,8,10,11,12,33,41,1,,4,2,3,3,2,2,0,1,1,0.0,0.0,8.0,30177.0,169.0,983.0,848.0,107.0,9947.0,50.0,17585.0,25.0,146422.0,10.0
3108,2015-11-09,3,17,36,40,48,49,12,,2,4,3,3,1,1,0,2,2,0.0,0.0,3.0,2697280.0,203.0,2254.0,548.0,456.0,11458.0,50.0,16210.0,25.0,216817.0,10.0
3107,2015-11-05,2,26,27,28,37,47,17,27,1,5,3,3,1,0,3,1,1,0.0,0.0,5.0,78316.0,152.0,1772.0,505.0,291.0,7125.0,50.0,12571.0,25.0,135404.0,10.0
3106,2015-11-02,1,10,18,27,35,48,30,18,3,3,3,3,2,1,1,1,1,0.0,0.0,3.0,168872.0,125.0,1612.0,248.0,444.0,5905.0,50.0,7681.0,25.0,109066.0,10.0
3105,2015-10-29,7,9,18,26,36,46,43,,3,3,2,4,2,1,1,1,1,0.0,0.0,0.0,0.0,96.0,1530.0,209.0,384.0,5473.0,50.0,5360.0,25.0,96049.0,10.0
3104,2015-10-26,1,5,22,28,48,49,8,"5,22,48,49",3,3,3,3,2,0,2,0,2,1.0,2373626.0,3.0,95096.0,99.0,1982.0,387.0,277.0,5882.0,50.0,11467.0,25.0,98078.0,10.0
3103,2015-10-22,5,16,22,29,48,49,27,,3,3,3,3,1,1,2,0,2,0.0,0.0,4.0,53607.0,87.0,1695.0,181.0,445.0,4036.0,50.0,5549.0,25.0,78372.0,10.0
3102,2015-10-19,10,13,27,36,39,45,47,,2,4,4,2,1,1,1,2,1,1.0,4401337.0,3.0,141282.0,162.0,1799.0,364.0,437.0,8972.0,50.0,9721.0,25.0,161532.0,10.0
3101,2015-10-15,7,14,23,25,28,33,31,28,3,3,4,2,1,1,3,1,0,0.0,0.0,1.0,273589.0,98.0,1920.0,294.0,349.0,6329.0,50.0,8290.0,25.0,113563.0,10.0
3100,2015-10-12,6,11,17,28,41,48,19,6,3,3,3,3,1,2,1,0,2,0.0,0.0,3.0,76388.0,82.0,1922.0,258.0,334.0,4572.0,50.0,7158.0,25.0,86792.0,10.0
3099,2015-10-08,6,8,15,20,25,45,22,20,4,2,3,3,2,2,1,0,1,1.0,1051401.0,5.0,44270.0,182.0,837.0,413.0,201.0,8761.0,50.0,8384.0,25.0,121610.0,10.0
3098,2015-10-05,1,4,7,20,26,28,18,,4,2,2,4,3,1,2,0,0,1.0,1096179.0,1.0,625091.0,153.0,1037.0,440.0,197.0,7557.0,50.0,10048.0,25.0,119620.0,10.0
3097,2015-10-01,3,6,15,27,36,41,49,41,3,3,4,2,2,1,1,1,1,1.0,4241221.0,0.0,0.0,171.0,1586.0,332.0,446.0,8986.0,50.0,8957.0,25.0,162573.0,10.0
3096,2015-09-28,12,32,35,40,41,47,25,40,1,5,3,3,0,1,0,3,2,0.0,0.0,2.0,143043.0,90.0,2186.0,211.0,509.0,4535.0,50.0,6326.0,25.0,86854.0,10.0
3095,2015-09-24,8,16,25,29,31,40,11,8,2,4,3,3,1,1,2,2,0,0.0,0.0,5.0,42498.0,99.0,1476.0,309.0,258.0,4445.0,50.0,7724.0,25.0,81760.0,10.0
3094,2015-09-21,8,9,10,19,28,33,24,8,4,2,3,3,3,1,1,1,0,4.0,1077108.0,6.0,69317.0,442.0,647.0,758.0,206.0,18152.0,50.0,17136.0,25.0,254025.0,10.0
3093,2015-09-17,5,8,20,30,35,49,12,,3,3,3,3,2,1,1,1,1,0.0,0.0,2.0,132440.0,97.0,1878.0,387.0,257.0,6290.0,50.0,10754.0,25.0,112267.0,10.0
3092,2015-09-14,3,13,14,19,25,31,47,,4,2,5,1,1,3,1,1,0,0.0,0.0,1.0,226260.0,122.0,1276.0,173.0,491.0,6192.0,50.0,4854.0,25.0,106713.0,10.0
3091,2015-09-10,27,33,38,39,41,47,35,,0,6,5,1,0,0,1,3,2,1.0,1057094.0,2.0,111274.0,92.0,1664.0,199.0,420.0,4016.0,50.0,5675.0,25.0,71501.0,10.0
3090,2015-09-07,1,3,12,15,26,31,16,1,4,2,4,2,2,2,1,1,0,1.0,2501485.0,2.0,148898.0,201.0,1019.0,342.0,327.0,8958.0,50.0,10650.0,25.0,146499.0,10.0
3089,2015-09-03,1,9,10,23,24,32,5,9,5,1,3,3,3,0,2,1,0,0.0,0.0,3.0,76278.0,145.0,1085.0,525.0,164.0,6718.0,50.0,13944.0,25.0,111294.0,10.0
3088,2015-08-31,5,8,9,12,18,48,24,48,5,1,2,4,3,2,0,0,1,2.0,1256952.0,4.0,76767.0,338.0,625.0,636.0,182.0,14766.0,50.0,14504.0,25.0,203399.0,10.0
3087,2015-08-27,13,16,19,23,25,48,11,23,4,2,4,2,0,3,2,0,1,0.0,0.0,1.0,222179.0,72.0,2122.0,216.0,386.0,4059.0,50.0,7868.0,25.0,78617.0,10.0
3086,2015-08-24,5,7,8,23,29,33,42,33,4,2,5,1,3,0,2,1,0,1.0,7281576.0,8.0,80449.0,423.0,1047.0,848.0,285.0,20940.0,50.0,20230.0,25.0,342106.0,10.0
3085,2015-08-20,3,14,19,33,38,41,22,,3,3,4,2,1,2,0,2,1,0.0,0.0,5.0,78397.0,145.0,1859.0,409.0,360.0,8614.0,50.0,11352.0,25.0,150137.0,10.0
3084,2015-08-17,2,6,20,21,27,36,31,,4,2,2,4,2,1,2,1,0,0.0,0.0,3.0,93759.0,116.0,1668.0,305.0,346.0,6636.0,50.0,7945.0,25.0,118818.0,10.0
3083,2015-08-13,8,10,12,34,38,48,19,"8,12",3,3,0,6,2,1,0,2,1,0.0,0.0,1.0,216117.0,91.0,1633.0,251.0,323.0,5102.0,50.0,6992.0,25.0,93469.0,10.0
3082,2015-08-10,6,7,8,12,37,45,1,,4,2,3,3,3,1,0,1,1,1.0,2314529.0,6.0,45610.0,154.0,1222.0,583.0,177.0,8688.0,50.0,14743.0,25.0,147388.0,10.0
3081,2015-08-06,11,15,20,33,38,40,8,,3,3,3,3,0,3,0,3,0,0.0,0.0,7.0,30516.0,83.0,1770.0,443.0,181.0,4651.0,50.0,11694.0,25.0,82727.0,10.0
3080,2015-08-03,18,21,23,25,26,41,40,"21,25",3,3,4,2,0,1,4,0,1,4.0,1062436.0,4.0,102618.0,136.0,2075.0,345.0,447.0,8420.0,50.0,9541.0,25.0,153737.0,10.0
3079,2015-07-30,2,10,13,21,25,49,7,,4,2,4,2,2,1,2,0,1,0.0,0.0,3.0,90675.0,110.0,1701.0,423.0,242.0,5737.0,50.0,10889.0,25.0,101859.0,10.0
3078,2015-07-27,6,9,40,42,43,46,37,,2,4,2,4,2,0,0,1,3,0.0,0.0,2.0,106095.0,73.0,1999.0,160.0,498.0,4169.0,50.0,4857.0,25.0,77396.0,10.0
3077,2015-07-23,4,13,18,24,34,37,48,34,4,2,2,4,1,2,1,2,0,1.0,4098115.0,3.0,126857.0,168.0,1558.0,305.0,468.0,7979.0,50.0,8598.0,25.0,142178.0,10.0
3076,2015-07-20,3,17,25,28,34,46,27,,2,4,3,3,1,1,2,1,1,0.0,0.0,1.0,271186.0,95.0,1963.0,298.0,342.0,5232.0,50.0,8311.0,25.0,97187.0,10.0
3075,2015-07-16,2,10,30,32,42,48,19,42,2,4,0,6,2,0,1,1,2,0.0,0.0,3.0,70336.0,65.0,2232.0,347.0,229.0,3186.0,50.0,5262.0,25.0,66436.0,10.0
3074,2015-07-13,31,33,34,35,37,42,6,"33,42",0,6,4,2,0,0,0,5,1,1.0,1045633.0,1.0,220134.0,77.0,1966.0,149.0,555.0,3948.0,50.0,5020.0,25.0,67143.0,10.0
3073,2015-07-09,5,24,33,38,42,44,49,,2,4,2,4,1,0,1,2,2,1.0,1040297.0,1.0,219010.0,104.0,1448.0,171.0,481.0,5065.0,50.0,4883.0,25.0,86773.0,10.0
3072,2015-07-06,1,6,9,18,21,35,26,21,5,1,4,2,3,1,1,1,0,2.0,2138108.0,6.0,70080.0,288.0,1004.0,630.0,251.0,13264.0,50.0,14497.0,25.0,213821.0,10.0
3071,2015-07-02,7,12,13,21,30,32,5,,4,2,3,3,1,2,2,1,0,0.0,0.0,6.0,44563.0,161.0,1142.0,553.0,182.0,8147.0,50.0,13755.0,25.0,129542.0,10.0
3070,2015-06-29,2,14,15,26,29,31,8,"14,29",3,3,3,3,1,2,2,1,0,0.0,0.0,3.0,70802.0,101.0,1446.0,273.0,292.0,4661.0,50.0,8351.0,25.0,83093.0,10.0
3069,2015-06-25,14,29,36,38,39,41,20,,1,5,3,3,0,1,1,3,1,1.0,2263956.0,1.0,263709.0,91.0,1993.0,236.0,420.0,4751.0,50.0,6530.0,25.0,87573.0,10.0
3068,2015-06-22,3,18,22,33,47,49,9,,3,3,4,2,1,1,1,1,2,0.0,0.0,3.0,70972.0,66.0,2218.0,207.0,386.0,3860.0,50.0,6493.0,25.0,73614.0,10.0
3067,2015-06-18,5,20,28,35,39,46,15,,2,4,3,3,1,1,1,2,1,2.0,1174123.0,6.0,82395.0,112.0,1701.0,324.0,321.0,4890.0,50.0,9968.0,25.0,93687.0,10.0
3066,2015-06-15,9,21,26,27,29,48,20,,2,4,4,2,1,0,4,0,1,0.0,0.0,0.0,0.0,70.0,2136.0,205.0,398.0,4646.0,50.0,6147.0,25.0,87875.0,10.0
3065,2015-06-11,7,11,13,16,38,46,41,38,4,2,3,3,1,3,0,1,1,2.0,3505578.0,4.0,145115.0,228.0,1751.0,534.0,408.0,12539.0,50.0,15185.0,25.0,237223.0,10.0
3064,2015-06-08,20,31,35,38,42,49,46,,1,5,3,3,0,1,0,3,2,0.0,0.0,6.0,68864.0,142.0,2001.0,322.0,482.0,7109.0,50.0,8925.0,25.0,132985.0,10.0
3063,2015-06-04,3,6,8,14,18,41,31,14,5,1,2,4,3,2,0,0,1,0.0,0.0,10.0,26182.0,179.0,1006.0,515.0,191.0,8715.0,50.0,10468.0,25.0,133142.0,10.0
3062,2015-06-01,5,9,14,29,32,36,28,5,3,3,3,3,2,1,1,2,0,0.0,0.0,5.0,44115.0,117.0,1297.0,289.0,287.0,5297.0,50.0,7572.0,25.0,96223.0,10.0
3061,2015-05-28,5,13,20,26,31,38,6,"13,26",3,3,3,3,1,2,1,2,0,1.0,2265623.0,5.0,52107.0,119.0,1506.0,416.0,235.0,6983.0,50.0,10672.0,25.0,116935.0,10.0
3060,2015-05-25,13,17,19,24,26,43,25,,4,2,4,2,0,3,2,0,1,0.0,0.0,3.0,72148.0,76.0,1958.0,236.0,344.0,4565.0,50.0,6453.0,25.0,79589.0,10.0
3059,2015-05-21,6,20,22,35,36,41,8,41,3,3,2,4,1,1,1,2,1,1.0,2291593.0,1.0,263097.0,89.0,2033.0,237.0,417.0,4878.0,50.0,7852.0,25.0,91535.0,10.0
3058,2015-05-18,17,23,32,33,41,45,15,"17,45",2,4,5,1,0,1,1,2,2,0.0,0.0,1.0,219345.0,60.0,2514.0,182.0,452.0,3985.0,50.0,5508.0,25.0,74126.0,10.0
3057,2015-05-14,8,17,19,45,47,48,14,,3,3,4,2,1,2,0,0,3,1.0,2325270.0,4.0,66694.0,92.0,1994.0,233.0,430.0,5023.0,50.0,7145.0,25.0,94754.0,10.0
3056,2015-05-11,3,6,7,20,21,23,33,,6,0,4,2,3,1,2,0,0,0.0,0.0,4.0,55689.0,188.0,815.0,378.0,221.0,7933.0,50.0,9345.0,25.0,129159.0,10.0
3055,2015-05-07,8,10,17,24,32,43,26,17,4,2,2,4,2,1,1,1,1,1.0,1037428.0,2.0,109203.0,89.0,1688.0,234.0,350.0,5142.0,50.0,7018.0,25.0,90982.0,10.0
3054,2015-05-04,6,11,17,22,25,36,42,,4,2,3,3,1,2,2,1,0,1.0,2433920.0,4.0,73104.0,154.0,1306.0,347.0,316.0,8212.0,50.0,8471.0,25.0,134909.0,10.0
3053,2015-04-30,18,19,28,37,46,48,4,46,2,4,2,4,0,2,1,1,2,0.0,0.0,2.0,109996.0,58.0,2608.0,178.0,464.0,4414.0,50.0,5552.0,25.0,71746.0,10.0
3052,2015-04-27,2,14,30,31,46,47,12,,2,4,2,4,1,1,1,1,2,1.0,4401912.0,2.0,205526.0,127.0,2226.0,372.0,415.0,7214.0,50.0,11048.0,25.0,136103.0,10.0
3051,2015-04-23,1,9,15,28,42,45,40,9,3,3,4,2,2,1,1,0,2,0.0,0.0,3.0,94306.0,134.0,1452.0,297.0,358.0,6796.0,50.0,7206.0,25.0,124593.0,10.0
3050,2015-04-20,9,16,17,25,27,36,7,,3,3,4,2,1,2,2,1,0,0.0,0.0,8.0,29095.0,162.0,988.0,659.0,133.0,7363.0,50.0,13162.0,25.0,109434.0,10.0
3049,2015-04-16,3,4,18,32,35,48,6,32,3,3,2,4,2,1,0,2,1,1.0,2574194.0,2.0,149212.0,86.0,2386.0,279.0,402.0,5352.0,50.0,8390.0,25.0,107929.0,10.0
3048,2015-04-13,6,13,31,32,40,43,3,"6,43",2,4,3,3,1,1,0,3,1,0.0,0.0,6.0,40586.0,75.0,2233.0,240.0,381.0,4717.0,50.0,7463.0,25.0,89603.0,10.0
3047,2015-04-09,6,12,21,24,25,43,29,21,4,2,3,3,1,1,3,0,1,3.0,2452072.0,4.0,141451.0,271.0,1436.0,566.0,375.0,13089.0,50.0,16157.0,25.0,230814.0,10.0
3046,2015-04-06,3,18,21,42,45,49,25,42,3,3,4,2,1,1,1,0,3,0.0,0.0,8.0,52378.0,152.0,1896.0,414.0,380.0,7671.0,50.0,10421.0,25.0,147875.0,10.0
3045,2015-04-02,11,19,22,29,42,46,2,11,3,3,3,3,0,2,2,0,2,0.0,0.0,6.0,51284.0,110.0,1924.0,412.0,281.0,6035.0,50.0,10186.0,25.0,112731.0,10.0
3044,2015-03-30,11,12,30,38,45,47,6,"30,47",2,4,3,3,0,2,1,1,2,0.0,0.0,1.0,256151.0,95.0,1854.0,224.0,429.0,4621.0,50.0,7007.0,25.0,89459.0,10.0
3043,2015-03-26,5,21,30,33,39,47,43,5,2,4,5,1,1,0,2,2,1,0.0,0.0,2.0,4043670.0,186.0,2047.0,406.0,512.0,9696.0,50.0,12569.0,25.0,185469.0,10.0
3042,2015-03-23,1,5,14,23,40,49,33,,4,2,4,2,2,1,1,1,1,0.0,0.0,6.0,129415.0,169.0,1902.0,484.0,363.0,10739.0,50.0,12405.0,25.0,202794.0,10.0
3041,2015-03-19,3,15,26,29,38,45,49,45,2,4,4,2,1,1,2,1,1,0.0,0.0,0.0,0.0,101.0,2105.0,221.0,525.0,6289.0,50.0,6983.0,25.0,117351.0,10.0
3040,2015-03-16,7,10,19,41,43,45,31,19,3,3,5,1,2,1,0,0,3,0.0,0.0,6.0,42657.0,102.0,1726.0,279.0,344.0,5203.0,50.0,7060.0,25.0,96084.0,10.0
3039,2015-03-12,14,15,19,20,36,47,10,47,4,2,3,3,0,4,0,1,1,1.0,8042310.0,5.0,126322.0,211.0,2058.0,650.0,365.0,12045.0,50.0,18097.0,25.0,225594.0,10.0
